Date,profundidad_0.0,profundidad_-1.0,profundidad_-2.0,profundidad_-0.5,profundidad_-1.5,profundidad_-3.0,profundidad_-4.0,profundidad_-5.0
2020-12-15,105.02,357.25,252.99,,,367.26,204.25,
2020-12-21,827.64,652.39,567.63,,,508.2,364.77,
2020-12-29,97.39,101.98,120.08,,,175.44,151.6,
2021-01-05,180.1,130.54,119.88,,,117.35,112.97,
2021-01-13,1405.42,1022.76,631.66,,,488.08,357.57,
2021-01-20,326.12,339.62,296.06,,,252.03,231.42,
2021-01-27,1206.4,845.46,593.58,,,479.9,374.7,
2021-02-03,660.0,847.69,659.68,,,449.32,360.26,
2021-02-12,425.57,744.9,727.23,,,596.83,375.86,
2021-02-17,1364.84,1216.95,884.64,,,674.09,486.91,
2021-02-24,1962.16,695.83,401.89,,,206.1,116.08,
2021-03-05,214.38,155.39,98.75,,,64.14,45.27,
2021-03-10,864.34,284.36,214.59,,,184.94,148.81,
2021-03-15,1242.13,1139.24,756.89,,,568.74,416.9,
2021-03-24,141.65,167.46,352.16,,,326.97,280.56,
2021-04-06,621.02,569.37,455.09,,,332.63,332.3,
2021-04-13,1026.85,868.61,604.43,,,393.95,264.09,
2021-04-20,1755.6,1153.75,891.66,,,637.49,418.64,
2021-04-27,929.5,860.86,605.51,,,376.73,235.94,
2021-05-06,929.13,541.36,531.87,,,457.18,436.9,
2021-05-13,756.2,486.35,402.79,,,247.49,168.42,
2021-05-20,149.58,134.05,116.19,,,95.8,79.78,
2021-05-25,675.44,761.74,549.86,,,370.75,183.27,
2021-06-02,106.2,89.48,137.15,,,247.4,99.07,
2021-06-08,105.93,93.95,115.9,,,176.59,133.26,
2021-06-14,1238.68,825.96,623.28,,,418.81,258.9,
2021-06-22,871.45,934.23,618.6,,,373.05,241.65,
2021-07-01,555.29,484.23,279.44,,,185.01,148.96,
2021-07-06,972.02,751.48,570.4,,,430.52,321.61,
2021-07-14,971.06,649.51,569.25,,,430.52,316.49,
2021-07-20,161.14,96.75,88.16,,,90.41,91.28,
2021-07-27,173.9,78.85,65.73,,,55.68,43.29,
2021-08-03,114.82,101.02,57.67,,,30.19,12.53,
2021-08-09,204.91,104.2,24.28,,,8.46,3.27,
2021-08-13,371.88,473.15,127.33,,,45.65,17.73,
2021-08-16,737.05,590.96,388.38,,,225.4,124.93,
2021-08-19,169.33,41.89,17.05,,,5.31,1.42,
2021-08-24,0.13,0.13,0.13,,,0.13,0.13,
2021-08-26,175.94,116.73,65.45,,,25.61,10.79,
2021-08-30,87.79,73.96,56.84,,,45.97,32.62,
2021-09-09,,42.23,33.38,,,,,
2021-09-13,204.32,0.13,15.35,,,15.84,13.28,
2021-09-20,0.13,0.13,0.13,,,0.13,0.13,
2021-09-30,454.53,144.78,123.42,,,39.95,13.95,
2021-10-07,218.57,190.39,116.16,,,67.71,37.13,
2021-10-11,0.12,0.12,0.12,,,0.12,0.12,
2021-10-18,0.12,0.12,0.12,,,0.12,0.12,
2021-10-28,0.12,0.12,0.12,,,0.12,0.12,
2021-11-04,0.12,0.12,0.12,,,0.12,0.12,
2021-11-11,0.12,0.12,0.12,,,0.13,0.13,
2021-11-18,0.12,0.12,0.12,,,0.12,0.12,
2021-11-25,0.12,0.12,0.12,,,0.12,0.12,
2021-12-01,0.12,0.12,0.12,,,0.12,0.12,
2021-12-10,0.12,0.12,0.12,,,0.12,0.12,
2021-12-15,0.12,0.12,0.12,,,0.12,0.12,
2021-12-21,0.12,0.12,0.12,,,0.12,0.12,
2021-12-28,0.12,0.12,0.12,,,0.12,0.12,
2022-01-04,0.12,0.12,0.12,,,0.12,0.12,
2022-01-12,0.12,0.12,0.12,,,0.12,0.12,
2022-01-19,0.12,0.12,0.12,,,0.12,0.12,
2022-01-27,0.12,0.12,0.12,,,0.12,0.12,
2022-02-02,598.87,533.94,341.31,,,235.55,175.05,
2022-02-10,0.12,0.12,0.12,,,0.12,0.12,
2022-02-16,0.12,0.12,0.12,,,0.12,0.12,
2022-02-24,0.12,0.12,0.12,,,0.12,0.12,
2022-03-02,0.12,0.12,0.12,,,0.12,0.12,
2022-03-11,0.12,0.12,0.12,,,51.03,0.12,
2022-03-24,0.12,0.12,0.12,,,0.12,0.12,
2022-03-28,0.12,0.12,0.12,,,0.12,0.12,
2022-04-06,308.94,285.94,95.65,,,23.87,23.35,
2022-04-11,1.6,2.85,0.98,,,0.15,1.91,
2022-04-19,161.64,148.02,134.82,,,125.86,108.06,
2022-04-22,0.22,0.12,0.12,,,0.12,,
2022-04-27,0.12,0.12,0.12,,,0.12,0.12,
2022-05-06,113.28,101.18,111.27,,,118.81,96.44,
2022-05-13,123.48,115.33,147.32,,,166.02,135.31,
2022-05-18,110.76,97.27,102.96,,,117.29,111.15,
2022-05-26,186.05,140.81,169.64,,,157.33,116.18,
2022-06-02,974.33,925.8,628.96,,,407.85,261.73,174.83
2022-06-10,127.9,108.56,133.46,,,151.19,114.95,
2022-06-17,152.28,142.49,125.23,,,92.12,68.04,
2022-06-24,290.17,180.01,104.67,,,59.11,30.19,
2022-06-30,137.24,128.8,167.39,,,151.36,90.62,
2022-07-06,647.11,370.51,165.03,,,77.1,38.99,
2022-07-14,162.35,152.36,161.35,,,167.32,132.96,
