Date,profundidad_0.0,profundidad_-1.0,profundidad_-2.0,profundidad_-3.0,profundidad_-4.0,profundidad_-5.0,profundidad_-6.0,profundidad_-0.4,profundidad_-0.8,profundidad_-1.2000000000000002,profundidad_-1.6
2021-01-20,59.07,37.26,32.69,27.5,24.04,23.35,,,,,
2021-01-27,251.1,172.4,97.05,60.65,43.37,36.44,,,,,
2021-02-03,97.26,70.66,74.59,66.59,59.44,51.84,,,,,
2021-02-12,77.86,58.36,48.14,42.27,35.21,32.81,,,,,
2021-02-17,74.32,71.27,107.34,123.8,99.31,65.37,,,,,
2021-02-24,240.24,203.04,156.9,123.68,98.23,84.4,,,,,
2021-03-05,346.2,340.65,301.34,261.07,221.13,160.97,,,,,
2021-03-10,93.41,65.87,57.77,55.21,52.71,48.02,,,,,
2021-03-15,145.19,68.98,61.42,119.37,175.82,124.56,,,,,
2021-03-24,302.74,243.14,197.29,154.07,129.59,91.6,,,,,
2021-04-06,489.64,412.07,281.67,222.31,171.83,132.43,,,,,
2021-04-13,452.59,367.7,242.64,175.14,104.39,,,,,,
2021-04-20,152.12,120.3,98.68,83.7,70.71,56.95,,,,,
2021-04-27,586.2,438.58,354.37,265.22,209.86,108.36,,,,,
2021-05-06,839.35,608.32,416.14,323.93,236.44,204.07,,,,,
2021-05-13,560.57,553.97,483.12,364.11,277.68,219.01,,,,,
2021-05-20,899.34,560.77,441.59,258.47,213.42,78.36,,,,,
2021-05-25,847.12,634.78,414.34,309.06,235.78,103.06,,,,,
2021-06-02,309.87,215.44,181.81,199.32,210.15,99.08,,,,,
2021-06-08,670.96,580.97,437.58,330.91,240.78,94.33,,,,,
2021-06-14,110.88,93.13,91.47,101.37,127.49,142.46,,,,,
2021-06-22,718.09,575.31,377.08,250.52,150.38,138.24,,,,,
2021-07-01,71.27,61.93,139.49,164.02,125.6,85.66,,,,,
2021-07-06,335.89,449.1,281.07,156.26,122.83,121.39,,,,,
2021-07-14,308.37,449.1,281.07,156.26,122.83,120.51,,,,,
2021-07-20,665.05,444.87,280.37,157.56,114.08,92.34,,,,,
2021-07-27,567.27,326.85,189.58,122.66,66.78,47.77,,,,,
2021-08-03,101.41,63.28,48.06,43.09,41.42,34.92,,,,,
2021-08-09,170.93,131.93,80.24,51.02,33.39,23.92,,,,,
