Date,profundidad_0.0,profundidad_-1.0,profundidad_-2.0,profundidad_-3.0,profundidad_-4.0,profundidad_-5.0,profundidad_-6.0,profundidad_-0.4,profundidad_-0.8,profundidad_-1.2000000000000002,profundidad_-1.6
2021-05-06,5.63,5.61,5.59,5.59,5.59,5.59,,,,,
2021-05-13,5.8,5.79,5.79,5.79,5.79,5.79,,,,,
2021-05-20,5.99,5.99,5.99,5.99,5.99,5.99,,,,,
2021-05-25,5.81,5.82,5.84,5.86,5.89,5.89,,,,,
2021-06-02,5.92,5.91,5.91,5.91,5.91,5.9,,,,,
2021-06-08,6.12,6.11,6.11,6.1,6.06,5.96,,,,,
2021-06-14,6.22,6.22,6.22,6.22,6.22,6.22,,,,,
2021-06-22,6.32,6.32,6.31,6.31,6.27,6.26,,,,,
2021-07-01,6.47,6.49,6.49,6.49,6.49,6.49,,,,,
2021-07-06,6.7,6.68,6.67,6.68,6.68,6.68,,,,,
2021-07-14,6.7,6.68,6.67,6.68,6.68,6.68,,,,,
2021-07-20,6.81,6.79,6.78,6.78,6.77,6.77,,,,,
2021-07-27,6.84,6.84,6.83,6.83,6.83,6.83,,,,,
2021-08-03,6.78,6.77,6.79,6.78,6.77,6.77,,,,,
2021-08-09,6.87,6.87,6.87,6.87,6.87,6.87,,,,,
2021-08-13,6.82,6.83,6.83,6.83,6.83,6.83,,,,,
2021-08-16,7.04,7.05,7.04,7.02,6.97,6.92,,,,,
2021-08-19,6.96,6.97,6.97,6.97,6.97,6.97,,,,,
2021-08-24,6.92,6.91,6.91,6.91,6.92,6.92,,,,,
2021-08-26,6.9,6.87,6.86,6.86,6.85,6.85,,,,,
2021-08-30,6.98,6.97,6.96,6.96,6.94,6.89,,,,,
2021-09-02,6.74,6.74,6.75,6.78,6.78,,,,,,
2021-09-09,6.9,6.9,6.89,6.89,6.89,6.89,,,,,
2021-09-13,6.88,6.88,6.88,6.88,6.88,6.88,,,,,
